tweetid,sentiment
1313751043252117504,0
1313752059255107584,0
1313753296956514304,0
1313772625433366528,0
1313781563134554112,0
1313787294890029056,0
1313788729841127424,3
1313801941810638848,0
1313802246883340288,2
1313804572729790464,1
1313815095957491712,1
1313824088088076288,1
1313833896954429440,0
1313860140177797120,0
1313943979268997120,1
1313957748586033152,1
1314088951540571904,1
1314089020176191488,1
1314089524054700032,1
1314092391310282752,1
1314102520084656128,0
1314112123782524928,1
1314114336470847488,1
1314114430767181824,1
1314114680651120640,0
1314117698373156864,1
1314118698203054080,1
1314119947656876032,0
1314128621234257920,1
1314133932863098880,1
1314135655518220288,0
1314141070326984704,1
1314142865036058624,1
1314147813614399488,0
1314149558620958720,1
1314153987181023232,1
1314155775749652480,1
1314159066508390400,1
1314167145228652288,0
1314173256598016000,0
1314177445856190464,1
1314180028616323072,0
1314182662710583296,1
1314192909537865728,1
1314193127331246080,1
1314193794858987520,3
1314205043470467072,1
1314221563902914304,0
1314228506595909632,0
1314238962765099008,1
1314258205413867520,2
1314265894735032320,0
1314270758160535552,2
1314304466619949056,1
1314320621363494912,1
1314442516834418688,1
1314444986847551488,1
1314452629574086656,3
1314454158704087040,1
1314454961930018816,1
1314461748259364864,1
1314464116787089408,1
1314464364867575808,1
1314470984200708096,0
1314476200279126016,0
1314477495782117120,1
1314482053950439424,1
1314483398912737280,1
1314488753042358272,1
1314489771666833408,1
1314519055123058688,0
1314520117380866048,1
1314526790854103040,0
1314527909961519104,1
1314547570212036608,1
1314555754129625088,1
1314594534140121088,1
1314606575517085696,0
1314616404050669568,0
1314618311880122368,1
1314676077978099712,1
1314677288475262720,1
1314701235593805824,1
1314805978001530880,1
1314816412414881536,0
1314820131856568320,0
1314821075147030528,1
1314823530299748352,1
1314826741882540032,3
1314839483926425600,0
1314869580188315648,1
1314872356503007232,1
1314872699781611520,1
1314875637505683456,1
1314879224185053184,0
1314890855652745216,0
1314895436482781184,ENG
1314924534823374848,1
1314931403587571712,1
1314951679444426752,2
1314964742826491904,0
1315197191141588736,0
1315202891821580288,0
1315207626431623168,1
1315209375603134464,0
1315212391802646528,2
1315219890488438784,3
1315224535919022080,0
1315230641571729408,1
1315236245027450880,3
1315250634564796416,ENG
1315299303993348096,1
1315308194407821312,1
1315314535268454400,1
1315319472840990720,1
1315336889281515520,1
1315337423371546624,0
1315339502324527104,0
1315342675055435520,1
1315351758156300288,3
1315352343953669888,0
1315369365823422464,0
1315370327136964608,0
1315372443045949440,1
1315385377616781312,1
1315392782610116608,1
1315394732303036416,0
1315395800856436736,3
1315520955511382016,0
1315540875276169216,0
1315554572065296384,0
1315560878209675264,0
1315565574467079936,0
1315566098440499200,1
1315566524401418240,3
1315567681962205184,0
1315573253591752704,1
1315583670896537600,1
1315588601913110528,0
1315606012532006912,2
1315609830044860416,0
1315617684709617664,0
1315625427067691008,1
1315643681488219904,0
1315643958366789632,0
1315644968430599936,1
1315652998643810304,0
1315658283387101184,0
1315670782933118720,1
1315678904858927104,0
1315683169732120320,1
1315705699524017920,1
1315712204726063104,1
1315714583135481856,1
1315715954916167680,0
1315722513616375808,0
1315727253683294208,0
1315733018728947712,0
1315735232218312704,0
1315737718815633408,0
1315748220006551552,0
1315755700858105856,0
1315909887302328320,0
1315910340568322048,1
1315917017669660672,0
1315926723444322304,0
1315928907456090112,0
1315979651907452928,0
1315981897277812736,0
1315986595644833536,0
1315987841294442496,1
1315993986931273728,1
1315994153428410368,0
1316009842021068800,3
1316020150672343040,0
1316059782764208128,3
1316067703388549120,1
1316083847629594624,1
1316103382306881536,0
1316106435944755200,1
1316108413915590656,1
1316109030650245120,1
1316115459574558720,0
1316122705817731072,3
1316144688152408064,1
1316169468393984000,3
1316262278447214336,0
1316266373769723904,1
1316268884769546240,1
1316269124184670208,1
1316271250143141888,1
1316272144771407872,1
1316279053851283456,3
1316280047402090496,3
1316286409335070720,3
1316287632511361024,1
1316288044417376256,0
1316289209565577216,0
1316292471119384320,0
1316292737512112128,1
1316293712545185536,3
1316297438538485504,1
1316300444046626816,3
1316302457308356608,3
1316304082508881920,1
1316304869477814272,1
1316311599964205056,0
1316313211323514880,3
1316317522153660416,0
1316324774231052288,1
1316326253855731712,1
1316326945211252736,2
1316327488386215936,1
1316336175137857536,0
1316337126385094656,1
1316341279840759808,2
1316351053747585024,1
1316352458927607808,0
1316356192235671552,0
1316368640527273984,1
1316379744154382336,1
1316383449998077952,0
1316401057258524672,0
1316404305478418432,1
1316411456339030016,3
1316411628880003072,0
1316415928729579520,1
1316416315888987904,0
1316428682030968832,0
1316431047614173184,0
1316454137446400000,3
1316461272209272832,0
1316465622218412032,1
1316467050974531584,0
1316473296947380224,1
1316478720115445504,0
1316478837606281216,1
1316492230736175104,1
1316494421752516608,0
1316495402296893440,0
1316497143151067136,1
1316520668327022336,1
1316594620105543680,1
1316606722128052224,3
1316612630509912064,0
1316621582756982784,1
1316626226598027264,0
1316628891256139520,1
1316630937241817088,0
1316632281285570304,1
1316632717967216640,1
1316636254180605952,1
1316637112981172224,0
1316643250187513856,0
1316644121105268736,3
1316649251208822784,0
1316652113590710272,1
1316654009047019520,1
1316654399083687936,0
1316659698637176832,0
1316661026012778496,1
1316664001544282112,0
1316666670526746624,1
1316668632341065728,1
1316673451541880832,1
1316674699863130112,1
1316674856465899520,1
1316684268874141696,1
1316689600493092864,0
1316692173367246848,0
1316696304509214720,1
1316703730109239296,1
1316704808250814464,1
1316704869311483904,0
1316707684952010752,1
1316708687860436736,0
1316709613010640896,1
1316710417918500864,1
1316711989855563520,0
1316717501145853952,0
1316722551679266816,0
1316728401454080000,0
1316731622155223040,0
1316741991858933504,0
1316748603633925888,3
1316751220070113280,0
1316790398384308224,1
1316797417442902016,1
1316798409043513088,0
1316840709782204416,1
1316841270862639104,1
1316850064514519040,0
1316853899412865024,1
1316924747519852288,2
1316986312990347264,0
1316989653191434240,0
1316990256210616320,0
1317014655026561024,3
1317016218004574208,3
1317017672014614528,0
1317019813928226816,1
1317028745174224896,3
1317030231589400320,1
1317031615680360448,0
1317050656822276096,1
1317052336490074112,0
1317053196821499904,3
1317053392741634048,0
1317054225839509504,0
1317057130575298304,1
1317059352952492032,0
1317066971901513728,1
1317069754532831232,0
1317070742534688768,0
1317071173478481920,1
1317072550518837248,0
1317074293453426688,3
1317079686271434752,1
1317085555025448704,2
1317091752755547904,2
1317095449350885120,0
1317097508124884736,0
1317110234620547072,0
1317114493743386624,1
1317114662786355200,3
1317115497373175808,1
1317118853625925632,0
1317123132017184768,3
1317130700781473536,1
1317134449528721408,0
1317142112832573440,0
1317145440161304320,1
1317151035480264704,0
1317153361326727168,1
1317157938201579520,3
1317159229959118848,0
1317162525528629248,0
1317163352293019648,1
1317166570305736704,1
1317173205996605440,0
1317173359613018112,0
1317181191242567680,0
1317189358458445824,0
1317192005622124288,1
1317198629375938304,1
1317199145925488640,1
1317205504108732416,1
1317301042883796736,1
1317333190818828288,0
1317347423900045312,1
1317360127486365696,1
1317380643291090688,1
1317398785165766656,1
1317399316965789696,1
1317415568052523008,0
1317445659906265088,1
1317446140623753216,1
1317454655874600704,1
1317477491221663488,0
1317482488483163904,1
1317530365356052480,0
1317532866255925248,0
1317566846158209024,1
1317577587108073472,0
1317591862547501056,0
1317710961097191424,1
1317711581015384064,1
1317737850876592128,0
1317741585128411136,0
1317744842676576256,0
1317754638997872640,0
1317758376043028480,1
1317768562489032704,1
1317790561718439936,1
1317836445848162304,1
1317856212323618816,1
1317871513341743104,0
1317877591534174208,0
1317879103060627456,0
1317879510151405568,1
1317880244771106816,0
1317928578651246336,0
1318085409201671936,0
1318095431595950080,0
1318101543820939264,0
1318107325698330624,0
1318107779589169152,0
1318114353489510400,1
1318116879295258624,0
1318124105724530688,0
1318134207105949696,0
1318142426104667904,0
1318144119408070656,0
1318144884310761472,1
1318144951176278016,1
1318149541099671552,1
1318156708267646720,1
1318173293405491200,0
1318185323021635584,0
1318188061310799872,0
1318193095784136704,0
1318197655999270912,0
1318205269730623488,0
1318207320376094720,1
1318226520528355328,0
1318233566262808320,0
1318233818990596096,1
1318250564388618240,0
1318255317612961536,3
1318267087912128512,0
1318280263768723456,1
1318426555744399104,1
1318434504571297536,0
1318446856628695040,0
1318455410534371328,1
1318458296337113088,1
1318459129443291136,0
1318468758286049280,1
1318469374613880832,1
1318476384977772288,1
1318480097788165888,0
1318481548555976704,1
1318487338138435584,1
1318487548491083520,0
1318488422659522304,1
1318489006947077888,1
1318489511156920320,1
1318499233608204288,0
1318504994858033152,1
1318514561125855232,0
1318519834980790272,0
1318523374914670592,1
1318536598309507072,0
1318546916339310592,0
1318555060067045120,1
1318559689991389184,0
1318559870442942464,0
1318562082825080832,1
1318589238963785728,0
1318595974470770688,1
1318607995757076480,1
1318611086925508608,0
1318612798654513152,1
1318614563655385088,0
1318643147744870400,1
1318651922879008768,2
1318670350461378304,1
1318799804256964608,0
1318813837647319040,0
1318821989872766720,0
1318831953248980736,0
1318837567584948224,1
1318849931222843136,1
1318854449062944768,0
1318854543338242048,0
1318854690801582080,0
1318856458730090496,1
1318857474536067072,0
1318863453268922368,3
1318866116828123136,0
1318867036475449088,1
1318871742094475264,0
1318878489450348288,1
1318878831432826880,1
1318883167621828608,0
1318918306137591808,0
1318947044434771968,0
1318962689390137088,0
1318970393542144000,0
1318970796732260352,0
1318974516081688320,1
1318977491042750464,1
1318982886222155520,0
1319009338745380864,0
1319143331725742080,3
1319157666007142400,1
1319158189124915200,1
1319160283030487040,0
1319162663679688704,1
1319163185891520512,1
1319171543675604736,1
1319173575924944896,1
1319174962071113728,3
1319179431294980096,0
1319191757838483456,1
1319195193195876352,1
1319195368966524928,3
1319201384336687104,1
1319210586199175168,1
1319216378981789696,0
1319218719990665216,1
1319221187961118720,0
1319222672149106688,1
1319223833832861696,1
1319224994023591936,1
1319231191829090304,0
1319232734036983808,0
1319235243296043008,1
1319244539622809600,0
1319251478754840320,0
1319281749982015488,3
1319304296672956416,0
1319306537609924608,1
1319332717847248896,0
1319336973157470208,1
1319338071989669888,3
1319342297570549504,1
1319345046148218880,1
1319346290996674304,3
1319356932784852736,0
1319358396836073472,1
1319378796089401088,0
1319381038406225920,1
1319398363079577600,1
1319402942198353920,1
1319403019121938432,1
1319505444772171520,1
1319511368341413888,0
1319524836868239104,0
1319535205271670784,1
1319536657310339072,1
1319540177971412736,0
1319542732365451264,1
1319547145641463808,0
1319550413998346240,2
1319552458662825984,0
1319552722895540224,1
1319554113147949056,0
1319557217083863040,0
1319562635294236672,1
1319565435608715264,1
1319567198365601536,1
1319573216558501888,1
1319574089552580608,1
1319574330469191680,1
1319585430954795008,1
1319590130085208064,2
1319593089296719872,1
1319595657322258432,0
1319617549206720512,1
1319619962667925504,0
1319628070559645696,0
1319636225050005504,0
1319645663483875328,1
1319646822609133568,0
1319648195832614912,0
1319659037420589056,1
1319668205586157568,1
1319673989493608448,1
1319682508678639616,1
1319687577046306816,1
1319687587133612032,1
1319694538949169152,0
1319704248045735936,0
1319707479673131008,0
1319726567841476608,0
1319746281649168384,3
1319748407867658240,1
1319895607239233536,1
1319895654810910720,1
1319903221662580736,0
1319904342418378752,1
1319908582368944128,1
1319917116984860672,0
1319919210743631872,0
1319919543809150720,0
1319919797413597184,0
1319920975073390336,0
1319923175812177920,1
1319926608292171520,2
1319928540821901312,3
1319931019273928704,1
1319934240348377088,0
1319935093188796416,3
1319944558348820480,3
1319944830441693184,1
1319947212173025280,0
1319952084079398912,1
1319952984688762880,1
1319960717173338112,1
1319968854727139328,0
1319969211188449280,3
1319976963008831488,2
1319977680561971200,1
1319980135399948288,0
1319981365543227136,1
1319985513194049536,1
1320005396929667072,1
1320011311137378304,1
1320017384674131968,0
1320019362280067072,1
1320023630236033024,1
1320034159344164864,1
1320043537963110400,1
1320051307244290048,1
1320051626573549568,1
1320061257781829632,0
1320088877361713152,1
1320110450529492736,ENG
1320131092867895296,1
1320221823980752896,1
1320238785209290752,0
1320271312091287552,0
1320271504211398656,1
1320273897070051328,1
1320279985907707904,0
1320283283796709120,1
1320289117473853440,0
1320293919490453504,0
1320296939548758016,0
1320296955298402304,1
1320299781634314240,0
1320303336713818112,1
1320304625912774656,0
1320306314661289984,1
1320310886662164480,1
1320325348173676288,1
1320330978515144704,0
1320335013829857280,2
1320339810956025856,3
1320341315834515456,1
1320341841171152896,0
1320344281446567936,0
1320344967265570816,1
1320345908530319104,1
1320348488052465664,3
1320349598058250240,0
1320351953701011456,0
1320376669484519424,1
1320379351439974400,1
1320387051133505536,1
1320390675175821312,1
1320406078287380480,1
1320406530987036672,0
1320422143323230208,0
1320425127453040640,0
1320427537030385664,0
1320429060040830720,0
1320437452838965248,0
1320440916042285056,1
1320447212070047488,0
1320456580987523072,1
1320466628300123904,0
1320472317516984320,1
1320472702868619264,0
1320485911243722752,1
1320487240880001024,1
1320603095378874368,1
